year,grade,step,locality_code,annual_rate,source_url
2026,04,06,CLE,44355,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,04,07,CLE,45622,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,04,08,CLE,46890,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,04,09,CLE,48157,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,04,10,CLE,49425,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,01,CLE,42535,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,02,CLE,43953,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,03,CLE,45371,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,04,CLE,46788,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,05,CLE,48206,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,06,CLE,49624,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,07,CLE,51042,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,08,CLE,52460,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,09,CLE,53878,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,05,10,CLE,55296,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,01,CLE,47414,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,02,CLE,48995,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,03,CLE,50575,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,04,CLE,52156,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,05,CLE,53736,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,06,CLE,55316,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,07,CLE,56897,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,08,CLE,58477,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,09,CLE,60058,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,06,10,CLE,61638,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,01,CLE,52688,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,02,CLE,54445,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,03,CLE,56201,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,04,CLE,57958,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,05,CLE,59714,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,06,CLE,61471,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,07,CLE,63227,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,08,CLE,64984,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,09,CLE,66740,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,07,10,CLE,68496,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,01,CLE,58350,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,02,CLE,60295,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,03,CLE,62240,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,04,CLE,64184,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,05,CLE,66129,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,06,CLE,68074,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,07,CLE,70018,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,08,CLE,71963,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,09,CLE,73908,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,08,10,CLE,75852,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,01,CLE,64448,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,02,CLE,66597,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,03,CLE,68746,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,04,CLE,70895,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,05,CLE,73043,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,06,CLE,75192,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,07,CLE,77341,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,08,CLE,79490,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,09,CLE,81639,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,09,10,CLE,83787,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,01,CLE,70972,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,02,CLE,73337,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,03,CLE,75702,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,04,CLE,78067,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,05,CLE,80432,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,06,CLE,82797,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,07,CLE,85163,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,08,CLE,87528,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,09,CLE,89893,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,10,10,CLE,92258,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,01,CLE,77977,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,02,CLE,80576,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,03,CLE,83176,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,04,CLE,85776,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,05,CLE,88376,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,06,CLE,90976,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,07,CLE,93576,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,08,CLE,96175,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,09,CLE,98775,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,11,10,CLE,101375,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,01,CLE,93461,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,02,CLE,96576,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,03,CLE,99692,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,04,CLE,102808,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,05,CLE,105923,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,06,CLE,109039,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,07,CLE,112155,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,08,CLE,115270,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,09,CLE,118386,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,12,10,CLE,121502,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,01,CLE,111138,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,02,CLE,114842,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,03,CLE,118547,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,04,CLE,122252,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,05,CLE,125957,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,06,CLE,129662,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,07,CLE,133366,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,08,CLE,137071,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,09,CLE,140776,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,13,10,CLE,144481,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,01,CLE,131331,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,02,CLE,135710,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,03,CLE,140088,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,04,CLE,144466,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,05,CLE,148844,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,06,CLE,153223,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,07,CLE,157601,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,08,CLE,161979,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,09,CLE,166357,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,14,10,CLE,170736,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,01,CLE,154479,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,02,CLE,159629,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,03,CLE,164778,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,04,CLE,169928,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,05,CLE,175077,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,06,CLE,180227,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,07,CLE,185376,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,08,CLE,190526,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,09,CLE,195676,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,15,10,CLE,197200,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/CLE.xml
2026,01,01,COL,27586,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,01,02,COL,28511,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,01,03,COL,29428,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,01,04,COL,30342,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,01,05,COL,31257,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,01,06,COL,31793,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,01,07,COL,32701,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,01,08,COL,33614,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,01,09,COL,33652,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,01,10,COL,34505,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,01,COL,31018,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,02,COL,31755,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,03,COL,32784,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,04,COL,33652,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,05,COL,34029,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,06,COL,35029,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,07,COL,36029,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,08,COL,37030,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,09,COL,38030,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,02,10,COL,39031,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,01,COL,33845,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,02,COL,34974,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,03,COL,36103,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,04,COL,37231,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,05,COL,38360,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,06,COL,39489,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,07,COL,40617,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,08,COL,41746,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,09,COL,42875,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,03,10,COL,44003,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,01,COL,37992,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,02,COL,39259,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,03,COL,40526,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,04,COL,41792,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,05,COL,43059,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,06,COL,44326,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,07,COL,45592,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,08,COL,46859,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,09,COL,48126,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,04,10,COL,49393,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,01,COL,42507,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,02,COL,43924,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,03,COL,45341,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,04,COL,46758,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,05,COL,48175,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,06,COL,49592,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,07,COL,51009,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,08,COL,52426,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,09,COL,53842,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,05,10,COL,55259,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,01,COL,47383,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,02,COL,48963,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,03,COL,50542,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,04,COL,52121,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,05,COL,53701,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,06,COL,55280,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,07,COL,56860,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,08,COL,58439,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,09,COL,60018,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,06,10,COL,61598,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,01,COL,52654,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,02,COL,54409,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,03,COL,56165,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,04,COL,57920,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,05,COL,59675,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,06,COL,61430,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,07,COL,63186,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,08,COL,64941,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,09,COL,66696,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,07,10,COL,68452,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,01,COL,58312,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,02,COL,60255,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,03,COL,62199,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,04,COL,64142,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,05,COL,66086,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,06,COL,68029,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,07,COL,69972,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,08,COL,71916,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,09,COL,73859,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,08,10,COL,75803,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,01,COL,64406,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,02,COL,66553,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,03,COL,68701,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,04,COL,70848,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,05,COL,72996,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,06,COL,75143,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,07,COL,77290,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,08,COL,79438,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,09,COL,81585,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,09,10,COL,83733,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,01,COL,70925,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,02,COL,73289,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,03,COL,75652,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,04,COL,78016,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,05,COL,80380,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,06,COL,82743,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,07,COL,85107,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,08,COL,87470,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,09,COL,89834,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,10,10,COL,92198,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,11,01,COL,77926,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,11,02,COL,80524,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
2026,11,03,COL,83122,https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/salary-tables/xml/2026/COL.xml
